municipio,nombre_lugar,categoria,direccion,latitud,longitud
becerril-de-la-sierra,El Abeto Bar,Bar,"Dr. Gereda, 2",40.728909,-4.014828
becerril-de-la-sierra,Restaurante el Rincón de la Abuela,Seafood Restaurant,"Paseo Alfredo Carneros, 3",40.692165,-4.037859
becerril-de-la-sierra,El Cenador de Salvador,Mediterranean Restaurant,"Avenida de España, 30",40.678286,-3.963765
becerril-de-la-sierra,Ayuntamiento de Moralzarzal,Government Department,"Calle Raso, 11",40.683033,-3.973164
belmonte-de-tajo,Fuente de los Huertos,Park,N/A,40.109238,-3.379691
belmonte-de-tajo,Pub Gernica,Gastropub,"Calle Encomienda, 66",40.133315,-3.336626
belmonte-de-tajo,Café Bar el Bulevar,Bar,"Plaza San Roque, 2",40.110307,-3.384867
belmonte-de-tajo,Bar Bocatería Cava Nueva,Restaurant,"Calle Cava, 9",40.108317,-3.384416
belmonte-de-tajo,La Parada,Night Club,"Calle Arco, 34",40.111083,-3.389636
belmonte-de-tajo,Bar confiteria reims,Bar,"Plaza Mayor, 12",40.107562,-3.38679
belmonte-de-tajo,La Cantina,Restaurant,"Plaza del Arco, 5",40.110782,-3.389687
belmonte-de-tajo,El Casinillo,Restaurant,"Calle Madrid, 2",40.111528,-3.390208
belmonte-de-tajo,El Parador de Diezma,Restaurant,"Calle Madrid, 12",40.111895,-3.390509
belmonte-de-tajo,Churreria Almar,Coffee Shop,"Calle Madrid, 6",40.111731,-3.390426
belmonte-de-tajo,Casa Bolsitas,Restaurant,"Calle Arco, 29",40.111188,-3.390123
berrueco-el,Restaurante el Picachuelo,Restaurant,"Carretera el Berrueco-Cervera, Km 1500",40.902963,-3.555294
berrueco-el,Restaurante el Molino,BBQ Joint,"Calle de la Calzada, 17",40.889135,-3.560582
berrueco-el,El Picachuelo,Seafood Restaurant,"Carretera el Berrueco-Cervera, Km 1",40.903111,-3.555077
berrueco-el,El Cancho del Aguila,Restaurant,"Avenida Cabrera, 87",40.875663,-3.603551
berrueco-el,Dento Do Eido,Restaurant,"Carretera del Berrueco-Cervera, Km 2",40.888978,-3.560032
berrueco-el,Restaurante Bar el Lago,Seafood Restaurant,"Calle Iglesia, 10",40.922709,-3.530051
berzosa-del-lozoya,Bar Tere,Bar,"Calle Llano de la Huerta, 0",40.974975,-3.523655
berzosa-del-lozoya,Posada de Serrada,Restaurant,"Plaza de la Constitución, 2",40.990041,-3.537037
berzosa-del-lozoya,Taberna Museo,Restaurant,"Soledad, 12",40.95262,-3.525431
berzosa-del-lozoya,Posada de Robledillo,Spanish Restaurant,"Calle de la Fuente, 24",40.951941,-3.525259
berzosa-del-lozoya,Bar la Plaza,Bar,"Real, s/n",40.989826,-3.536898
berzosa-del-lozoya,Novella Gonzalez Nuria,Mediterranean Restaurant,"Calle de la Soledad, 12",40.95253,-3.525238
boadilla-del-monte,Monte de Boadilla,Park,N/A,40.410202,-3.859313
boadilla-del-monte,Diveruca,Playground,Avenida del Generalísimo Nº 25,40.406117,-3.875887
boadilla-del-monte,Parque Juan Pablo II,Park,N/A,40.402612,-3.876513
boadilla-del-monte,Parque de el Nacedero,Park,N/A,40.403932,-3.872743
boadilla-del-monte,Parque Boadilla Centro,Park,N/A,40.407522,-3.880738
boadilla-del-monte,Parque Santillana del Mar,Park,N/A,40.407518,-3.881965
boadilla-del-monte,Parque Palacio Boadilla,Park,N/A,40.406456,-3.870382
boadilla-del-monte,Parque la Alberca,Park,N/A,40.407,-3.883485
boadilla-del-monte,Parque Victoria Rubio,Park,N/A,40.40996,-3.891362
boadilla-del-monte,Parque Gregorio Marañón,Playground,N/A,40.406346,-3.892723
boadilla-del-monte,Proverbium,Italian Restaurant,"Calle Mártires, 19",40.408265,-3.877285
boadilla-del-monte,O'Carro,Seafood Restaurant,"Calle Alberca, 5",40.405731,-3.88371
boadilla-del-monte,Tinglado,Restaurant,"Avenida Siglo Xxi, 13",40.407214,-3.902013
boadilla-del-monte,Mesón Gallego O'Carro Siglo XXI,Spanish Restaurant,"Avenida Siglo Xxi, 9",40.404979,-3.89521
boadilla-del-monte,Morgano Crafted Beers,Beer Bar,"Calle del Álamo, 2",40.405785,-3.876946
boadilla-del-monte,La Taberna,Beer Bar,"Avenida Siglo Xxi, 13",40.407021,-3.901328
boadilla-del-monte,La Morenica del Bierzo,Restaurant,"Avenida Nuevo Mundo, 7",40.405557,-3.88769
boadilla-del-monte,La Lonja de Boadilla,Brewery,"Calle García Noblejas, 5",40.404445,-3.876051
boadilla-del-monte,Domino's Pizza,Pizzeria,"Avenida Infante Don Luis, 13",40.40485,-3.896491
boadilla-del-monte,Cafetería Boadilla,Bar,"Plaza Cruz, 5",40.405483,-3.876995
boadilla-del-monte,Zoco Boadilla,Shopping Mall,Calle Santillana del Mar,40.405063,-3.879853
boadilla-del-monte,El Palacio,Shopping Mall,"Carretera Boadilla-Majadahonda, 50",40.410233,-3.879908
boadilla-del-monte,Ciudad Comercial las Lomas,Shopping Mall,"Calle del Valle del Tormes, 2-4",40.431741,-3.89933
boadilla-del-monte,C.C. Monteclaro,Shopping Mall,N/A,40.442161,-3.845219
boadilla-del-monte,Tous C.C. Gran Plaza 2 Majadahonda,Shopping Mall,"Centro Comercial Gran Plaza, 2",40.441705,-3.879594
boadilla-del-monte,Monteclaro,Shopping Mall,"Avenida Monteclaro, s/n",40.442199,-3.845356
boalo-el,Parque Municipal del Boalo,Playground,N/A,40.713575,-3.90567
boalo-el,Parque la Ponderosa de la Sierra,Park,N/A,40.723615,-3.941794
boalo-el,Parque Infantil las Praderas,Playground,N/A,40.704372,-3.941029
boalo-el,Parque de Cerceda,Playground,N/A,40.698697,-3.933945
boalo-el,Mataelpino,Park,N/A,40.735457,-3.946518
boalo-el,Parque infantil Serranía de la Paloma,Playground,N/A,40.700099,-3.96469
boalo-el,Parque Nacional de la Sierra de Guadarrama,National Park,"Camino de la Pedriza, s/n",40.742791,-3.95838
boalo-el,Parque Infantil del Castillo de Manzanares,Playground,"Calle del Cura, s/n",40.726468,-3.863824
boalo-el,Azaya,Spanish Restaurant,"Calle de Muñoz Grandes, 7",40.728382,-3.953498
boalo-el,Vinoteca Bouquet,Wine Bar,"Avenida del Generalísimo, 15",40.734649,-3.947629
boalo-el,Restaurante Lutin,Spanish Restaurant,"Calle de José Antonio, 5",40.69887,-3.931948
boalo-el,Don Astuto,BBQ Joint,"Plaza de Santa Águeda, 3",40.734917,-3.946591
boalo-el,De los Reyes,Bar,"Plaza Constitución, s/n",40.717638,-3.920205
boalo-el,La Campana,Restaurant,"La Fuente, 4",40.717199,-3.92039
boalo-el,Cafeteria el Ruedo,Bar,"Plaza de la Constitución, 3D",40.717271,-3.919898
boalo-el,Casa Agustín,Mediterranean Restaurant,"La Audiencia, 2",40.717444,-3.919517
boalo-el,Y Yo Qué Sé,Pub,"Calle Peña Negra, 7",40.717927,-3.91862
boalo-el,El Refugio de Oria,Spanish Restaurant,"Calle de la Peña Hoyuela, 14",40.715713,-3.920091
boalo-el,Viveros Manzanares,Shopping Mall,"Avenida de la Paz, s/n",40.725561,-3.868056
braojos,Parque de las Avenidas,Park,N/A,41.011284,-3.632806
braojos,Casa rural la Carcava,Gastropub,"Calle del Arroyo, 12",41.029888,-3.626099
braojos,Hostal Castillo de Somosierra,Restaurant,"Carretera Nal 1, Km 81",41.045341,-3.616328
braojos,El Arco,Tapas Restaurant,"Arco, 6",41.006702,-3.671066
braojos,El Andarrio,Spanish Restaurant,"Plaza Huerta de las Flores, 1",40.997712,-3.637518
braojos,La Barrica de la Serna,Restaurant,"Calle de los Peligros, 45",41.033494,-3.625486
braojos,La Ventanilla,Restaurant,"Peligros, 45",41.033494,-3.625486
braojos,Bar Tasca,Restaurant,"Calle de los Peligros, 9",41.030928,-3.624959
braojos,El Cazador,Bar,"Plaza de la Constitucion, 12",41.017575,-3.641863
braojos,La Vaca Gandulla,Restaurant,"Carretera Gandullas-Buitrago, s/n",41.032261,-3.600903
brea-de-tajo,Bar Plaza,Bar,"Plaza Generalísimo, 8",40.229857,-3.109239
brunete,parque municipal de Brunete,Park,N/A,40.40407,-3.997822
brunete,Castilandia,Playground,"Calle Tahona, 3",40.403878,-4.001505
brunete,Parque Infantil,Playground,N/A,40.436487,-3.997247
brunete,Parque Infantil Avda Metepec,Playground,Avenida Metepec 2B,40.445388,-3.993606
brunete,La Partida,Tapas Restaurant,"Calle Velázquez, 2",40.445769,-4.004569
brunete,Natur & Sushi,Sushi Restaurant,Calle del Cristo N24,40.447909,-4.000454
brunete,Pura Vida,Restaurant,"Barranca, 1",40.448509,-4.003962
brunete,Casa Gabriel,Spanish Restaurant,"Calle Solet, 1",40.446261,-4.004824
brunete,Pentu,Bar,"Calle del Molino, 1",40.447691,-4.001925
brunete,El Vivero,Spanish Restaurant,Carretera M-501,40.389561,-3.979276
brunete,Cervecería el Viajero,Brewery,"Calle Olvido, 2",40.448786,-4.006071
brunete,Taberna la Fuente,Tapas Restaurant,"Plaza Mayor, 7",40.405332,-3.998445
brunete,Cafe del pueblo,Bar,"Plaza Mayor, 6",40.405557,-3.998121
brunete,El Kiosco de el Acebo,Restaurant,"Calle Real de San Sebastián, 2",40.404108,-3.997959
buitrago-del-lozoya,Parque de las Avenidas,Park,N/A,41.011284,-3.632806
buitrago-del-lozoya,El Espolón,Bar,"Calle Real, 60",40.992785,-3.637921
buitrago-del-lozoya,La Taberna de Teo,Bar,"Plaza de la Constitucion, 10",40.994423,-3.636296
buitrago-del-lozoya,Asador las Murallas,BBQ Joint,"Plaza de la Constitucion, 3",40.994848,-3.636191
buitrago-del-lozoya,Restaurante Café Real,Diner,"Calle Real, 1",40.994333,-3.636102
buitrago-del-lozoya,La Recova,Pizzeria,"Calle Real, 4",40.994423,-3.636296
buitrago-del-lozoya,Pizzeria la Recova,Pizzeria,"Calle Real, 4",40.99436,-3.636322
buitrago-del-lozoya,Delicatessen Buitrago,Coffee Shop,"Calle Real, 10",40.994111,-3.636429
buitrago-del-lozoya,Ricks,Coffee Shop,"Calle de la Tahona, 14",40.993919,-3.636125
buitrago-del-lozoya,Pizzcolabis,Pizzeria,"Calle del Matadero, 4C",40.993688,-3.635683
buitrago-del-lozoya,Pub el Rincón,Bar,"Calle de la Fuente, 10",40.994115,-3.636813
bustarviejo,Parque de arriba,Park,N/A,40.860178,-3.711186
bustarviejo,Cervecería Bailandera,Bar,"Plaza de la Constitución, 9",40.858595,-3.709931
bustarviejo,El Canton,Brewery,"Calle Real, 24",40.858197,-3.709021
bustarviejo,Bar Restaurante de Teresa,Restaurant,"Calle Lechuga, 20",40.858166,-3.710884
bustarviejo,La Casona,Restaurant,"Calle de la Lechuga, 20",40.858342,-3.710886
bustarviejo,Asador de Bustarviejo,Seafood Restaurant,"Travesía Cerrillo, 3",40.857826,-3.710797
bustarviejo,Restaurante Asador de Bustarviejo JFJJ,Restaurant,"Travesía del Cerrillo, 3",40.857673,-3.710631
bustarviejo,La Boina y el Bombín,Bar,"Calle Real, 57",40.858962,-3.707771
bustarviejo,La Taberna,Bar,"Calle Calvo Sotelo, 2",40.858021,-3.711485
bustarviejo,La Resalá Restaurante,Bar,"Calle de Fuente Grande, 2",40.857478,-3.711176
bustarviejo,Hostal Mirasierra,Restaurant,"Calle San Sebastián, 5",40.85815,-3.710582
bustarviejo,El Paraiso,Shopping Mall,"Calvo Sotelo, 7",40.857951,-3.711977
cabanillas-de-la-sierra,Paint Ball Cabanillas,Playground,N/A,40.823918,-3.636061
cabanillas-de-la-sierra,La Posada de Mari,Spanish Restaurant,"Avenida de la Cabrera, 1",40.855659,-3.613846
cabanillas-de-la-sierra,Restaurante Cachivache,Restaurant,"Calle del Corcho, 26",40.859014,-3.614189
cabanillas-de-la-sierra,El Rincon de Cabanillas,Spanish Restaurant,"Calle Real, 75",40.821303,-3.626392
cabanillas-de-la-sierra,Blanquita,Restaurant,"Real, 76",40.820541,-3.625561
cabanillas-de-la-sierra,Ribeiriño,Mediterranean Restaurant,"Parador, 2",40.798208,-3.62205
cabanillas-de-la-sierra,Ventura & Jones,Beer Bar,"Calle del Parador, 15",40.798281,-3.62071
cabanillas-de-la-sierra,El Coto,Bar,"Calle Melquiades Biencinto, 13",40.792369,-3.599981
cabanillas-de-la-sierra,Restaurante Casa Placi,BBQ Joint,"Avenida de la Cabrera, 26",40.860571,-3.613141
cabanillas-de-la-sierra,Bar el Rincon,Diner,"Barranco, s/n",40.863956,-3.616168
cabanillas-de-la-sierra,Mavi Meson Asador,Restaurant,"Carretera N-i, Km 58",40.855935,-3.612727
cabrera-la,Valley Of The Latte,Park,N/A,13.335009,144.75893
cabrera-la,Talofofo Banana Festival,Park,N/A,13.375917,144.747301
cabrera-la,Jeff's Pirate's Cove,Seafood Restaurant,"4, Talofofo",13.364274,144.769832
cabrera-la,McKraut's Bar and Restaurant,German Restaurant,N/A,13.304927,144.762064
cabrera-la,Mc Kraut's Fast Food,Hot Dog Joint,N/A,13.304943,144.76205
cabrera-la,The Garden,Vegan and Vegetarian Restaurant,N/A,13.349606,144.767062
cabrera-la,Von Chicken,Asian Restaurant,P.o. Box 901,13.350503,144.769801
cabrera-la,Tenku Yuzen,Asian Restaurant,N/A,13.379056,144.749035
cadalso-de-los-vidrios,Casa Lopez,Seafood Restaurant,"Plaza Corredera, 27",40.301364,-4.439755
cadalso-de-los-vidrios,Pizzeria Zampató,Pizzeria,"Calle Real, 35",40.302275,-4.441529
cadalso-de-los-vidrios,Casa Moncho,Seafood Restaurant,"Ronda Sangre, 22",40.301048,-4.439118
cadalso-de-los-vidrios,Bar Cafetería el Churrero,Dessert Shop,"Calle de la Iglesia, 31",40.301256,-4.442791
cadalso-de-los-vidrios,Casa Carabias,Seafood Restaurant,"Ronda Madrid, 1",40.300606,-4.438916
cadalso-de-los-vidrios,Burger Nete,Bar,"Calle Doctor Menéndez, 2",40.300391,-4.438391
cadalso-de-los-vidrios,Casa Laureano,Bar,"Plaza Fuente de los Álamos, 3",40.301068,-4.444019
cadalso-de-los-vidrios,Bar Fangio,Bar,"Carr. de Rozas de Puerto Real, 2",40.302861,-4.444664
cadalso-de-los-vidrios,Rucola Restauradores,Restaurant,"Carretera Rozas de Puerto Real, 4",40.302723,-4.44518
cadalso-de-los-vidrios,Meson Entrepinos,Spanish Restaurant,"Avenida de la Coruña, 1B",40.313724,-4.463294
camarma-de-esteruelas,Parque Arroyo Fresno,Park,"Arroyo Fresno, 13",40.549927,-3.374025
camarma-de-esteruelas,Alba - Asociación Para la Liberación y el Bienestar Animal,Dog Park,"Camino del Carral, 32",40.540581,-3.397694
camarma-de-esteruelas,Parque del Lago,Park,N/A,40.546876,-3.33436
camarma-de-esteruelas,Guipemi Park,Playground,"Calle Jose Ruiz Azorin, 51",40.507232,-3.369502
camarma-de-esteruelas,Tupamaro,Diner,"Calle Pío Baroja, 2",40.505041,-3.37212
camarma-de-esteruelas,Pizzeria Fratelli,Pizzeria,"Plaza del Paseo, 9",40.548974,-3.378261
camarma-de-esteruelas,Bar-Restaurante-Asador Casa Felicia,Restaurant,"Plaza del Paseo, 9",40.54877,-3.378041
camarma-de-esteruelas,Cafe Central,Bar,"Calle de Daganzo, 23",40.548724,-3.378367
camarma-de-esteruelas,Cafetería el Rincón,Tapas Restaurant,"Calle de Daganzo, 23",40.548633,-3.372816
camarma-de-esteruelas,Burger King,Burger Joint,"Calle Federico García Lorca, s/n",40.504874,-3.367523
camarma-de-esteruelas,Foster's Hollywood Alcala Atenea (Foster's Hollywood),American Restaurant,"P. Calle Alcalá Atenea. Calle Federico Garcia Lorca, s/n",40.505295,-3.367037
camarma-de-esteruelas,Foguet,Bar,"Camino del Olivo, s/n",40.545468,-3.333124
camarma-de-esteruelas,La Cabaña,Bar,"Calle Sorolla, 13",40.545155,-3.327056
camarma-de-esteruelas,Terraza el Verdoso,Restaurant,"Camino del Verdoso, 24",40.552016,-3.329943
campo-real,Rincón de Gorri,Bar,"Plaza Mayor, 10",40.338536,-3.381329
campo-real,El Pollo de la Abuela,Fast Food Restaurant,"Carretera Villar del Olmo, 46",40.339225,-3.37325
campo-real,Aninca,Bar,"Calle Morata, 24",40.337853,-3.382002
campo-real,Pescados Paco,Deli,"Calle del Mercado, 1",40.339188,-3.381281
campo-real,la Posada,Seafood Restaurant,"Carretera Villar del Olmo, 29",40.339873,-3.377326
campo-real,Los Jarales,Restaurant,"Carretera Loeches, Km 1,2",40.34038,-3.376652
campo-real,Bar el Descanso,Spanish Restaurant,"Carretera de Loeches, 2",40.340204,-3.376651
campo-real,Restaurante Casa Jose,Restaurant,"Carretera Villar del Olmo, 38",40.33959,-3.375614
campo-real,Asador Casa Andrés,Restaurant,"Carr. de Madrid, 1",40.334883,-3.387157
campo-real,Bar Restaurante el Alamar,Bar,"Carretera Villar del Olmo, 43",40.339558,-3.373796
canencia,Colorines Restaurante,Restaurant,"Calle del Matadero, 14",40.907325,-3.739212
canencia,Restaurante Quercus,Restaurant,"Plaza de San Pedro, 11",40.914322,-3.68802
canencia,El Cruce,Spanish Restaurant,"Carretera M-604, Km 7,4",40.943171,-3.709316
canencia,El Fogón de Guille,Beer Garden,"Finca el Tercio Nuevo, s/n",40.950015,-3.729718
canencia,Hostal colorines,Restaurant,"Calle Real, s/n",40.907951,-3.738946
carabana,Restaurante-terraza la tropicana,Tapas Restaurant,"Camino de los Villares, 9",40.258528,-3.236332
carabana,El Asador de los Gallos,Comfort Food Restaurant,"Plaza de España, 23",40.257445,-3.238165
carabana,Estela Bar Tapas y Pinchos,Tapas Restaurant,"Plaza de España, 27",40.257371,-3.238272
carabana,Cafe Bar Plan B,Bar,Calle Sierra N15,40.260817,-3.244118
carabana,Central Electrica de Chavarri,Restaurant,N/A,40.243695,-3.262155
carabana,Mesón la Rivera,Bar,"Calle Gran Via, 9",40.281699,-3.208693
carabana,Ibericoteca,Deli,"Calle Mayor, 13",40.284542,-3.209308
carabana,Castilla,Bar,"Calle Mayor, 18",40.284815,-3.209039
carabana,Bar los Nietos,Bar,"Calle Gran Via, 4",40.282564,-3.207562
carabana,Restaurante Mariblanca,Mediterranean Restaurant,"Avenida Tielmes, 6",40.256191,-3.235043
carabana,Gourmet Comarca las Vegas,Shopping Mall,"Calle Mayor, 13",40.284605,-3.209281
casarrubuelos,Parque de la Malata,Playground,N/A,40.189591,-3.831597
casarrubuelos,Airsoft el Cortijo,Playground,N/A,40.188609,-3.80842
casarrubuelos,Parque San Isidro,Park,N/A,40.194303,-3.84627
casarrubuelos,Parque Juan Pablo II,Park,N/A,40.159231,-3.865189
casarrubuelos,Parque las Pérgolas,Dog Park,N/A,40.197839,-3.848229
casarrubuelos,Club Agility ESLON,Dog Park,N/A,40.202587,-3.867015
casarrubuelos,Parque Manuel de Vega,Park,N/A,40.131026,-3.852924
casarrubuelos,The Bourbon Cafe Steak House,Burger Joint,"Carretera Ugena, 13",40.129848,-3.845407
casarrubuelos,Complejo París,Restaurant,"Carretera Ugena, 8",40.130162,-3.845276
casarrubuelos,Terra Gastro Taberna,Gastropub,"Calle Mayor, 2",40.170948,-3.83267
casarrubuelos,Café Bar la Bruja Motera,Café,"Calle Moratalaz, 16",40.168761,-3.831142
casarrubuelos,Piscina Municipal de Casarrubuelos,Restaurant,"Calle Murcia, 1",40.172101,-3.822115
casarrubuelos,Burger King,Burger Joint,Avenida de las Naciones,40.150874,-3.824347
casarrubuelos,La Quinta de Illescas,Bar,"Carretera de Toledo, Km 30",40.164558,-3.815424
casarrubuelos,Pizzeria Santarromana,Bar,"Avenida de Europa, 1",40.153338,-3.827971
casarrubuelos,Bar Terraza Jardin,BBQ Joint,Calle San Sebastian,40.189014,-3.837868
casarrubuelos,Telepizza,Pizzeria,"Plaza de la Fragua, 8",40.213093,-3.85056
casarrubuelos,Formecal,Shopping Mall,"Avenida Doce, 10",40.200223,-3.799134
casarrubuelos,Rastro Máquinas,Shopping Mall,"Calle Italia, 4",40.206195,-3.858177
casarrubuelos,Espectáculos DC Sonido e Iluminación Profesional,Equipment Rental Service,"Calle Cobalto, s/n",40.138816,-3.832205
casarrubuelos,Briko Sur Alquiler de Maquinaria,Equipment Rental Service,"Calle Cambroneras, 7",40.199627,-3.798391
cenicientos,La Carpinteria,Tapas Restaurant,"Plaza del Huertecillo, 18",40.263386,-4.467916
cenicientos,Bar el Guijo,Bar,"Avenida de Madrid, 10-12",40.265227,-4.467085
cenicientos,Casa Laureano,Bar,"Plaza Fuente de los Álamos, 3",40.301068,-4.444019
cenicientos,Bar Cafetería el Churrero,Dessert Shop,"Calle de la Iglesia, 31",40.301256,-4.442791
cenicientos,Rucola Restauradores,Restaurant,"Carretera Rozas de Puerto Real, 4",40.302723,-4.44518
cenicientos,Bar Fangio,Bar,"Carr. de Rozas de Puerto Real, 2",40.302861,-4.444664
cenicientos,Casa Carabias,Seafood Restaurant,"Ronda Madrid, 1",40.300606,-4.438916
cenicientos,Burger Nete,Bar,"Calle Doctor Menéndez, 2",40.300391,-4.438391
cenicientos,Casa Moncho,Seafood Restaurant,"Ronda Sangre, 22",40.301048,-4.439118
cenicientos,Casa Lopez,Seafood Restaurant,"Plaza Corredera, 27",40.301364,-4.439755
cercedilla,La Titiriteka,Playground,"Calle de los Registros, 21",40.741728,-4.056769
cercedilla,Parque PradoLuengo,Park,N/A,40.737839,-4.062021
cercedilla,Parque Recreativo las Berceas,Park,Parque Recreativo las Berceas. Monte-32,40.770058,-4.064708
cercedilla,Aventura Amazonia,Park,"Carretera Fuenfría, M-966, Km 3",40.771125,-4.066266
cercedilla,Parque Muñoyerro,Playground,N/A,40.725902,-4.018093
cercedilla,Parque Infantil,Park,N/A,40.728416,-4.01619
cercedilla,El Parque,Park,N/A,40.711141,-4.074666
cercedilla,Pino Manolo,Playground,N/A,40.729461,-4.011052
cercedilla,Parque infantil,Playground,"Calle de Amanecer, 12",40.730071,-4.008484
cercedilla,El Rancho de Javi,Mediterranean Restaurant,"Avenida de Manuel González Amezua, 3",40.741889,-4.050843
cercedilla,Los Frutales,Mediterranean Restaurant,"Carretera de las Dehesas, 33",40.750142,-4.069662
cercedilla,El Portillon,Seafood Restaurant,"Paseo de los Españoles, 5",40.728649,-4.015399
cercedilla,Rompicapo,Pizzeria,"Avenida Madrid, 26",40.728607,-4.016495
cercedilla,El Taller de Cerveza,Restaurant,"Calle Bodega, 22",40.715073,-4.071941
cercedilla,Restaurante Yeyu,Restaurant,"Calle Mayor, 24",40.740922,-4.056644
cercedilla,La Fábrica de Hielo,Spanish Restaurant,"Paseo Miguel Menendez Boneta, 21",40.711092,-4.072992
cercedilla,El Colonial,Café,"Carrer Manel Farres, 49",40.741192,-4.055606
cercedilla,La Galería,Beer Bar,"Calle Miguel Menéndez Boneta, 2",40.711679,-4.07421
cercedilla,Casa Cirilo,Restaurant,"Carretera las Dehesas, s/n",40.767535,-4.069082
